Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2023-12-04,54.40999984741211,54.630001068115234,54.40999984741211,54.61000061035156,46.70736312866211,3143800,0.0,0.0,0.0
2023-12-05,54.52000045776367,54.58000183105469,54.34000015258789,54.380001068115234,46.510643005371094,3345700,0.0,0.0,0.0
2023-12-06,54.540000915527344,54.540000915527344,54.369998931884766,54.43000030517578,46.553401947021484,3269600,0.0,0.0,0.0
2023-12-07,54.439998626708984,54.5099983215332,54.36000061035156,54.47999954223633,46.59616470336914,3280900,0.0,0.0,0.0
2023-12-08,54.40999984741211,54.459999084472656,54.27000045776367,54.38999938964844,46.519195556640625,2869100,0.0,0.0,0.0
2023-12-11,54.47999954223633,54.75,54.41999816894531,54.70000076293945,46.78434371948242,3768200,0.0,0.0,0.0
2023-12-12,54.77000045776367,54.959999084472656,54.74599838256836,54.959999084472656,47.00670623779297,3025200,0.0,0.0,0.0
2023-12-13,54.97999954223633,55.27000045776367,54.900001525878906,55.27000045776367,47.2718505859375,3566200,0.0,0.0,0.0
2023-12-14,55.33000183105469,55.33000183105469,55.029998779296875,55.08000183105469,47.10934829711914,5764700,0.0,0.0,0.0
2023-12-15,55.0099983215332,55.060001373291016,54.91999816894531,55.04999923706055,47.08368682861328,3511300,0.0,0.0,0.0
2023-12-18,55.06999969482422,55.11000061035156,54.9900016784668,55.029998779296875,47.06658172607422,5357800,0.0,0.0,0.0
2023-12-19,55.119998931884766,55.13999938964844,55.060001373291016,55.130001068115234,47.15211486816406,4827000,0.0,0.0,0.0
2023-12-20,55.099998474121094,55.099998474121094,54.78499984741211,54.81999969482422,46.88697052001953,4393400,0.0,0.0,0.0
2023-12-21,54.970001220703125,55.04999923706055,54.79999923706055,55.04999923706055,47.08368682861328,3555700,0.0,0.0,0.0
2023-12-22,55.0,55.16999816894531,55.0,55.119998931884766,47.14356231689453,3296300,0.0,0.0,0.0
2023-12-26,55.150001525878906,55.290000915527344,55.14899826049805,55.2400016784668,47.246185302734375,2818600,0.0,0.0,0.0
2023-12-27,55.290000915527344,55.33000183105469,55.18000030517578,55.33000183105469,47.32316207885742,3500600,0.0,0.0,0.0
2023-12-28,54.93000030517578,55.02000045776367,54.90999984741211,54.97999954223633,47.39040756225586,3791800,0.428,0.0,0.0
2023-12-29,54.970001220703125,55.02000045776367,54.880001068115234,54.97999954223633,47.39040756225586,3652700,0.0,0.0,0.0
2024-01-02,54.880001068115234,55.130001068115234,54.86000061035156,55.119998931884766,47.51108169555664,4294300,0.0,0.0,0.0
2024-01-03,55.09000015258789,55.099998474121094,54.810001373291016,54.810001373291016,47.24388122558594,3541300,0.0,0.0,0.0
2024-01-04,54.849998474121094,55.058998107910156,54.779998779296875,54.790000915527344,47.22662353515625,4056300,0.0,0.0,0.0
2024-01-05,54.77000045776367,54.970001220703125,54.62200164794922,54.75,47.1921501159668,3983100,0.0,0.0,0.0
2024-01-08,54.779998779296875,55.119998931884766,54.75199890136719,55.119998931884766,47.51108169555664,3498700,0.0,0.0,0.0
2024-01-09,54.90999984741211,55.08000183105469,54.85300064086914,55.08000183105469,47.47659683227539,5340700,0.0,0.0,0.0
2024-01-10,55.099998474121094,55.189998626708984,55.04999923706055,55.13999938964844,47.528316497802734,2863000,0.0,0.0,0.0
2024-01-11,55.18000030517578,55.220001220703125,54.86000061035156,55.150001525878906,47.53693389892578,3363600,0.0,0.0,0.0
2024-01-12,55.22999954223633,55.369998931884766,55.15999984741211,55.29999923706055,47.666221618652344,2754500,0.0,0.0,0.0
2024-01-16,55.2400016784668,55.29999923706055,55.0099983215332,55.15999984741211,47.54555892944336,3122400,0.0,0.0,0.0
2024-01-17,54.91999816894531,55.04800033569336,54.720001220703125,54.95000076293945,47.364540100097656,4153600,0.0,0.0,0.0
2024-01-18,54.959999084472656,55.209999084472656,54.78900146484375,55.209999084472656,47.58864974975586,3164300,0.0,0.0,0.0
2024-01-19,55.310001373291016,55.52000045776367,55.150001525878906,55.459999084472656,47.804141998291016,4278300,0.0,0.0,0.0
2024-01-22,55.52000045776367,55.65999984741211,55.5,55.65999984741211,47.976539611816406,3933400,0.0,0.0,0.0
2024-01-23,55.70000076293945,55.849998474121094,55.67499923706055,55.849998474121094,48.14030075073242,4081500,0.0,0.0,0.0
2024-01-24,55.97999954223633,55.97999954223633,55.61000061035156,55.63999938964844,47.95928955078125,4230700,0.0,0.0,0.0
2024-01-25,55.779998779296875,55.880001068115234,55.65999984741211,55.880001068115234,48.16616439819336,3347400,0.0,0.0,0.0
2024-01-26,55.869998931884766,55.95000076293945,55.849998474121094,55.939998626708984,48.21787643432617,3184000,0.0,0.0,0.0
2024-01-29,55.939998626708984,56.150001525878906,55.939998626708984,56.150001525878906,48.398895263671875,3864300,0.0,0.0,0.0
2024-01-30,56.09000015258789,56.290000915527344,56.0,56.27000045776367,48.50233840942383,3384100,0.0,0.0,0.0
2024-01-31,56.33000183105469,56.349998474121094,55.939998626708984,55.959999084472656,48.23512649536133,3862400,0.0,0.0,0.0
2024-02-01,55.79999923706055,56.25,55.68000030517578,56.25,48.74728775024414,4015400,0.301,0.0,0.0
2024-02-02,56.15999984741211,56.310001373291016,56.060001373291016,56.189998626708984,48.695289611816406,4172200,0.0,0.0,0.0
2024-02-05,56.04999923706055,56.04999923706055,55.83000183105469,55.93000030517578,48.469966888427734,3619300,0.0,0.0,0.0
2024-02-06,56.08000183105469,56.08000183105469,55.93000030517578,56.029998779296875,48.556636810302734,3485100,0.0,0.0,0.0
2024-02-07,56.06999969482422,56.279998779296875,56.060001373291016,56.150001525878906,48.66062927246094,3706500,0.0,0.0,0.0
2024-02-08,56.130001068115234,56.16999816894531,56.09000015258789,56.130001068115234,48.64329528808594,3360900,0.0,0.0,0.0
2024-02-09,56.220001220703125,56.220001220703125,56.08000183105469,56.150001525878906,48.66062927246094,3484100,0.0,0.0,0.0
2024-02-12,56.189998626708984,56.189998626708984,56.060001373291016,56.150001525878906,48.66062927246094,3035000,0.0,0.0,0.0
2024-02-13,55.91999816894531,56.08700180053711,55.70000076293945,55.86000061035156,48.40930938720703,3906900,0.0,0.0,0.0
2024-02-14,56.029998779296875,56.16999816894531,55.97999954223633,56.16999816894531,48.67795944213867,3214400,0.0,0.0,0.0
2024-02-15,56.25,56.369998931884766,56.209999084472656,56.349998474121094,48.83395004272461,4376700,0.0,0.0,0.0
2024-02-16,56.31999969482422,56.40999984741211,56.20000076293945,56.22999954223633,48.72996520996094,3703600,0.0,0.0,0.0
2024-02-20,56.220001220703125,56.380001068115234,56.20000076293945,56.2599983215332,48.755958557128906,3685900,0.0,0.0,0.0
2024-02-21,56.2599983215332,56.5,56.224998474121094,56.5,48.963951110839844,3284500,0.0,0.0,0.0
2024-02-22,56.630001068115234,56.79999923706055,56.540000915527344,56.7599983215332,49.18926239013672,4149800,0.0,0.0,0.0
2024-02-23,56.7599983215332,56.91699981689453,56.720001220703125,56.880001068115234,49.29326248168945,3419600,0.0,0.0,0.0
2024-02-26,56.900001525878906,56.970001220703125,56.81999969482422,56.91999816894531,49.32793045043945,3080500,0.0,0.0,0.0
2024-02-27,56.970001220703125,56.98500061035156,56.81999969482422,56.900001525878906,49.31060028076172,3293600,0.0,0.0,0.0
2024-02-28,56.86000061035156,56.994998931884766,56.83000183105469,56.95000076293945,49.35392379760742,3158300,0.0,0.0,0.0
2024-02-29,57.04999923706055,57.06999969482422,56.91999816894531,56.970001220703125,49.37125015258789,3741700,0.0,0.0,0.0
2024-03-01,56.7400016784668,56.83000183105469,56.619998931884766,56.81999969482422,49.5028076171875,3838300,0.301,0.0,0.0
2024-03-04,56.810001373291016,56.900001525878906,56.744998931884766,56.88999938964844,49.56379318237305,3914100,0.0,0.0,0.0
2024-03-05,56.88999938964844,56.9900016784668,56.6349983215332,56.77000045776367,49.45924758911133,3671200,0.0,0.0,0.0
2024-03-06,56.900001525878906,57.06999969482422,56.8849983215332,56.9900016784668,49.650917053222656,3715900,0.0,0.0,0.0
2024-03-07,57.060001373291016,57.16999816894531,57.04999923706055,57.13999938964844,49.7816047668457,3426500,0.0,0.0,0.0
2024-03-08,57.15999984741211,57.15999984741211,56.970001220703125,57.099998474121094,49.74673843383789,3489400,0.0,0.0,0.0
2024-03-11,57.029998779296875,57.119998931884766,56.83000183105469,57.09000015258789,49.738040924072266,3904400,0.0,0.0,0.0
2024-03-12,57.13999938964844,57.349998474121094,57.09000015258789,57.290000915527344,49.91229248046875,2976400,0.0,0.0,0.0
2024-03-13,57.31999969482422,57.45000076293945,57.2599983215332,57.369998931884766,49.98198699951172,4887100,0.0,0.0,0.0
2024-03-14,57.470001220703125,57.470001220703125,57.11000061035156,57.33000183105469,49.94713592529297,3152900,0.0,0.0,0.0
2024-03-15,57.150001525878906,57.20000076293945,56.93000030517578,56.97999954223633,49.64219665527344,3078900,0.0,0.0,0.0
2024-03-18,57.130001068115234,57.27000045776367,57.09000015258789,57.150001525878906,49.790313720703125,2545400,0.0,0.0,0.0
2024-03-19,57.16999816894531,57.400001525878906,57.13999938964844,57.400001525878906,50.008121490478516,2748200,0.0,0.0,0.0
2024-03-20,57.400001525878906,57.54999923706055,57.29999923706055,57.54999923706055,50.138797760009766,3339000,0.0,0.0,0.0
2024-03-21,57.58000183105469,57.66899871826172,57.47999954223633,57.619998931884766,50.19978332519531,3384100,0.0,0.0,0.0
2024-03-22,57.68000030517578,57.68000030517578,57.459999084472656,57.459999084472656,50.060386657714844,2785100,0.0,0.0,0.0
