Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2023-11-27,454.6499938964844,455.489990234375,454.0799865722656,454.4800109863281,443.0301208496094,50506000,0.0,0.0,0.0
2023-11-28,454.0799865722656,456.2699890136719,453.5,454.92999267578125,443.4687805175781,62115000,0.0,0.0,0.0
2023-11-29,457.1499938964844,458.32000732421875,454.20001220703125,454.6099853515625,443.1568298339844,63146000,0.0,0.0,0.0
2023-11-30,455.4800109863281,456.760009765625,453.3399963378906,456.3999938964844,444.9017333984375,79752700,0.0,0.0,0.0
2023-12-01,455.7699890136719,459.6499938964844,455.1600036621094,459.1000061035156,447.5337219238281,89183400,0.0,0.0,0.0
2023-12-04,455.6000061035156,459.1199951171875,454.3399963378906,456.69000244140625,445.1844482421875,72430900,0.0,0.0,0.0
2023-12-05,455.260009765625,457.5899963378906,454.8699951171875,456.6000061035156,445.0966796875,69793500,0.0,0.0,0.0
2023-12-06,458.80999755859375,458.8399963378906,454.30999755859375,454.760009765625,443.3030700683594,69124700,0.0,0.0,0.0
2023-12-07,456.9100036621094,458.8999938964844,456.2900085449219,458.2300109863281,446.6856689453125,66995400,0.0,0.0,0.0
2023-12-08,457.4599914550781,460.75,457.2099914550781,460.20001220703125,448.6060485839844,83194400,0.0,0.0,0.0
2023-12-11,459.69000244140625,462.1700134277344,459.4700012207031,461.989990234375,450.3509521484375,65002200,0.0,0.0,0.0
2023-12-12,461.6300048828125,464.20001220703125,460.6000061035156,464.1000061035156,452.4078063964844,68327600,0.0,0.0,0.0
2023-12-13,464.489990234375,470.760009765625,464.1199951171875,470.5,458.6465759277344,93278000,0.0,0.0,0.0
2023-12-14,472.5,473.7300109863281,469.25,472.010009765625,460.1185302734375,119026000,0.0,0.0,0.0
2023-12-15,469.489990234375,470.70001220703125,467.42999267578125,469.3299865722656,459.3608703613281,141553700,1.906,0.0,0.0
2023-12-18,470.9800109863281,472.9800109863281,469.8900146484375,471.9700012207031,461.9448547363281,70375300,0.0,0.0,0.0
2023-12-19,472.5299987792969,474.9200134277344,472.45001220703125,474.8399963378906,464.75384521484375,55761800,0.0,0.0,0.0
2023-12-20,473.9599914550781,475.8999938964844,467.82000732421875,468.260009765625,458.31365966796875,102921000,0.0,0.0,0.0
2023-12-21,471.3299865722656,472.9800109863281,468.8399963378906,472.70001220703125,462.65936279296875,86667500,0.0,0.0,0.0
2023-12-22,473.8599853515625,475.3800048828125,471.70001220703125,473.6499938964844,463.5891418457031,67160400,0.0,0.0,0.0
2023-12-26,474.07000732421875,476.5799865722656,473.989990234375,475.6499938964844,465.54669189453125,55387000,0.0,0.0,0.0
2023-12-27,475.44000244140625,476.6600036621094,474.8900146484375,476.510009765625,466.388427734375,68000300,0.0,0.0,0.0
2023-12-28,476.8800048828125,477.54998779296875,476.260009765625,476.69000244140625,466.5645751953125,77158100,0.0,0.0,0.0
2023-12-29,476.489990234375,477.0299987792969,473.29998779296875,475.30999755859375,465.2138366699219,122283100,0.0,0.0,0.0
2024-01-02,472.1600036621094,473.6700134277344,470.489990234375,472.6499938964844,462.6103820800781,123623700,0.0,0.0,0.0
2024-01-03,470.42999267578125,471.19000244140625,468.1700134277344,468.7900085449219,458.8324279785156,103585900,0.0,0.0,0.0
2024-01-04,468.29998779296875,470.9599914550781,467.04998779296875,467.2799987792969,457.35443115234375,84232200,0.0,0.0,0.0
2024-01-05,467.489990234375,470.44000244140625,466.42999267578125,467.9200134277344,457.9808654785156,86118900,0.0,0.0,0.0
2024-01-08,468.42999267578125,474.75,468.29998779296875,474.6000061035156,464.51898193359375,74879100,0.0,0.0,0.0
2024-01-09,471.8699951171875,474.92999267578125,471.3500061035156,473.8800048828125,463.81427001953125,65931400,0.0,0.0,0.0
2024-01-10,474.1600036621094,477.45001220703125,473.8699951171875,476.55999755859375,466.4373779296875,67310600,0.0,0.0,0.0
2024-01-11,477.5899963378906,478.1199951171875,472.260009765625,476.3500061035156,466.2318420410156,77940700,0.0,0.0,0.0
2024-01-12,477.8399963378906,478.6000061035156,475.2300109863281,476.67999267578125,466.5547790527344,58026400,0.0,0.0,0.0
2024-01-16,475.260009765625,476.6099853515625,473.05999755859375,474.92999267578125,464.84197998046875,85014900,0.0,0.0,0.0
2024-01-17,471.82000732421875,472.7900085449219,469.8699951171875,472.2900085449219,462.2580871582031,68843900,0.0,0.0,0.0
2024-01-18,474.010009765625,477.05999755859375,472.4200134277344,476.489990234375,466.36883544921875,91856200,0.0,0.0,0.0
2024-01-19,477.6499938964844,482.7200012207031,476.5400085449219,482.42999267578125,472.1826477050781,110834500,0.0,0.0,0.0
2024-01-22,484.010009765625,485.2200012207031,482.7799987792969,483.45001220703125,473.18096923828125,75844900,0.0,0.0,0.0
2024-01-23,484.010009765625,485.1099853515625,482.8900146484375,484.8599853515625,474.5610046386719,49945300,0.0,0.0,0.0
2024-01-24,487.80999755859375,488.7699890136719,484.8800048828125,485.3900146484375,475.079833984375,81765000,0.0,0.0,0.0
2024-01-25,487.5799865722656,488.30999755859375,485.3900146484375,488.0299987792969,477.6637268066406,72525000,0.0,0.0,0.0
2024-01-26,487.5899963378906,489.1199951171875,486.5400085449219,487.4100036621094,477.056884765625,76641600,0.0,0.0,0.0
2024-01-29,487.7300109863281,491.4200134277344,487.1700134277344,491.2699890136719,480.83489990234375,61322800,0.0,0.0,0.0
2024-01-30,490.55999755859375,491.6199951171875,490.1099853515625,490.8900146484375,480.4629821777344,58618400,0.0,0.0,0.0
2024-01-31,488.6199951171875,489.0799865722656,482.8599853515625,482.8800048828125,472.62310791015625,126011100,0.0,0.0,0.0
2024-02-01,484.6300048828125,489.2300109863281,483.79998779296875,489.20001220703125,478.8088684082031,91891600,0.0,0.0,0.0
2024-02-02,489.6499938964844,496.04998779296875,489.29998779296875,494.3500061035156,483.8494567871094,99228200,0.0,0.0,0.0
2024-02-05,493.70001220703125,494.3800048828125,490.2300109863281,492.54998779296875,482.0876770019531,75757100,0.0,0.0,0.0
2024-02-06,493.5199890136719,494.32000732421875,492.04998779296875,493.9800109863281,483.4873352050781,55918600,0.0,0.0,0.0
2024-02-07,496.2900085449219,498.5299987792969,495.3599853515625,498.1000061035156,487.51983642578125,70556500,0.0,0.0,0.0
2024-02-08,498.1000061035156,498.7099914550781,497.260009765625,498.32000732421875,487.7351379394531,52343600,0.0,0.0,0.0
2024-02-09,498.8399963378906,501.6499938964844,498.489990234375,501.20001220703125,490.5539855957031,63979400,0.0,0.0,0.0
2024-02-12,501.1700134277344,503.5,500.239990234375,500.9800109863281,490.3386535644531,56502300,0.0,0.0,0.0
2024-02-13,494.5299987792969,497.0899963378906,490.7200012207031,494.0799865722656,483.585205078125,113099200,0.0,0.0,0.0
2024-02-14,496.7900085449219,499.07000732421875,494.3999938964844,498.57000732421875,487.97979736328125,68387800,0.0,0.0,0.0
2024-02-15,499.2900085449219,502.20001220703125,498.79998779296875,502.010009765625,491.34674072265625,61683000,0.0,0.0,0.0
2024-02-16,501.70001220703125,502.8699951171875,498.75,499.510009765625,488.8998718261719,75532900,0.0,0.0,0.0
2024-02-20,497.7200012207031,498.4100036621094,494.45001220703125,496.760009765625,486.20831298828125,71736700,0.0,0.0,0.0
2024-02-21,495.4200134277344,497.3699951171875,493.55999755859375,497.2099914550781,486.64874267578125,59293400,0.0,0.0,0.0
2024-02-22,504.010009765625,508.489990234375,503.0199890136719,507.5,496.72015380859375,76402500,0.0,0.0,0.0
2024-02-23,509.2699890136719,510.1300048828125,507.1000061035156,507.8500061035156,497.0627136230469,61321800,0.0,0.0,0.0
2024-02-26,508.29998779296875,508.75,505.8599853515625,505.989990234375,495.2421875,50386700,0.0,0.0,0.0
2024-02-27,506.70001220703125,507.1600036621094,504.75,506.92999267578125,496.1622009277344,48854500,0.0,0.0,0.0
2024-02-28,505.3299865722656,506.8599853515625,504.9599914550781,506.260009765625,495.5064697265625,56506600,0.0,0.0,0.0
2024-02-29,508.07000732421875,509.739990234375,505.3500061035156,508.0799865722656,497.287841796875,83924800,0.0,0.0,0.0
2024-03-01,508.9800109863281,513.2899780273438,508.55999755859375,512.8499755859375,501.9565124511719,76844800,0.0,0.0,0.0
2024-03-04,512.030029296875,514.2000122070312,512.0,512.2999877929688,501.418212890625,49799300,0.0,0.0,0.0
2024-03-05,510.239990234375,510.70001220703125,504.9100036621094,507.17999267578125,496.4069519042969,72855600,0.0,0.0,0.0
2024-03-06,510.54998779296875,512.0700073242188,508.4200134277344,509.75,498.9223937988281,68382400,0.0,0.0,0.0
2024-03-07,513.1400146484375,515.8900146484375,509.80999755859375,514.8099975585938,503.8748779296875,58652100,0.0,0.0,0.0
2024-03-08,515.4600219726562,518.219970703125,511.1300048828125,511.7200012207031,500.85052490234375,86532500,0.0,0.0,0.0
2024-03-11,510.4800109863281,511.8800048828125,508.5,511.2799987792969,500.41986083984375,62557200,0.0,0.0,0.0
2024-03-12,513.4500122070312,517.3800048828125,510.8599853515625,516.780029296875,505.80303955078125,73114400,0.0,0.0,0.0
2024-03-13,517.1099853515625,517.2899780273438,514.489990234375,515.969970703125,505.01019287109375,55104100,0.0,0.0,0.0
2024-03-14,516.969970703125,517.1300048828125,511.82000732421875,514.9500122070312,504.01190185546875,110171800,0.0,0.0,0.0
2024-03-15,510.2099914550781,511.70001220703125,508.1199951171875,509.8299865722656,500.55108642578125,107646300,1.595,0.0,0.0
2024-03-18,514.0,515.47998046875,512.4400024414062,512.8599853515625,503.5259094238281,88893300,0.0,0.0,0.0
