Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2025-03-10,57.650001525878906,57.95500183105469,56.95000076293945,57.38999938964844,53.81014633178711,7865200,0.0,0.0,0.0
2025-03-11,57.310001373291016,57.349998474121094,56.44200134277344,56.75,53.2100715637207,5371800,0.0,0.0,0.0
2025-03-12,57.040000915527344,57.09000015258789,56.27000045776367,56.689998626708984,53.15381622314453,4401200,0.0,0.0,0.0
2025-03-13,56.630001068115234,56.709999084472656,55.9739990234375,56.16999816894531,52.6662483215332,4135300,0.0,0.0,0.0
2025-03-14,56.494998931884766,57.005001068115234,56.310001373291016,56.959999084472656,53.4069709777832,3415800,0.0,0.0,0.0
2025-03-17,56.95000076293945,57.63999938964844,56.92499923706055,57.459999084472656,53.87578201293945,4088600,0.0,0.0,0.0
2025-03-18,57.41999816894531,57.41999816894531,56.880001068115234,57.099998474121094,53.53824234008789,3315600,0.0,0.0,0.0
2025-03-19,57.130001068115234,57.630001068115234,56.9900016784668,57.38999938964844,53.81014633178711,3958300,0.0,0.0,0.0
2025-03-20,57.130001068115234,57.54499816894531,57.029998779296875,57.27000045776367,53.697628021240234,3209800,0.0,0.0,0.0
2025-03-21,57.0,57.18000030517578,56.720001220703125,57.11000061035156,53.547611236572266,3023900,0.0,0.0,0.0
2025-03-24,57.5,57.83000183105469,57.45000076293945,57.790000915527344,54.18519973754883,3273800,0.0,0.0,0.0
2025-03-25,57.86000061035156,57.875999450683594,57.439998626708984,57.650001525878906,54.05393600463867,3866400,0.0,0.0,0.0
2025-03-26,57.65999984741211,57.7599983215332,57.3390007019043,57.5099983215332,53.92266082763672,3510100,0.0,0.0,0.0
2025-03-27,57.459999084472656,57.643001556396484,57.2400016784668,57.380001068115234,53.800777435302734,3692200,0.0,0.0,0.0
2025-03-28,57.400001525878906,57.400001525878906,56.619998931884766,56.68000030517578,53.14443588256836,3734100,0.0,0.0,0.0
2025-03-31,56.31999969482422,57.31999969482422,56.18000030517578,57.13999938964844,53.57574462890625,3904300,0.0,0.0,0.0
2025-04-01,56.560001373291016,56.900001525878906,56.25,56.77000045776367,53.61162567138672,3464900,0.408,0.0,0.0
2025-04-02,56.40999984741211,57.130001068115234,56.36000061035156,57.0,53.82883071899414,4390900,0.0,0.0,0.0
2025-04-03,55.89500045776367,56.24800109863281,55.13999938964844,55.209999084472656,52.1384162902832,9676200,0.0,0.0,0.0
2025-04-04,54.119998931884766,54.33000183105469,52.099998474121094,52.13999938964844,49.239219665527344,15139200,0.0,0.0,0.0
2025-04-07,50.44499969482422,53.5099983215332,49.939998626708984,51.95000076293945,49.05978775024414,14256400,0.0,0.0,0.0
2025-04-08,53.310001373291016,53.560001373291016,50.43000030517578,51.13999938964844,48.29485321044922,12095400,0.0,0.0,0.0
