Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-03-10,385.8399963378906,386.3999938964844,377.2200012207031,380.1600036621094,378.13287353515625,32840100,0.0,0.0
2025-03-11,379.0,386.0,376.9100036621094,380.45001220703125,378.4212951660156,30380200,0.0,0.0
2025-03-12,382.95001220703125,385.2200012207031,378.95001220703125,383.2699890136719,381.22625732421875,24253600,0.0,0.0
2025-03-13,383.1600036621094,385.32000732421875,377.45001220703125,378.7699890136719,376.750244140625,20473000,0.0,0.0
2025-03-14,379.7799987792969,390.2300109863281,379.510009765625,388.55999755859375,386.4880676269531,19952800,0.0,0.0
2025-03-17,386.70001220703125,392.7099914550781,385.57000732421875,388.70001220703125,386.6273193359375,22474300,0.0,0.0
2025-03-18,387.07000732421875,387.3699951171875,381.1000061035156,383.5199890136719,381.4749450683594,19486900,0.0,0.0
2025-03-19,385.5299987792969,389.67999267578125,384.0,387.82000732421875,385.75201416015625,19185500,0.0,0.0
2025-03-20,385.739990234375,391.7900085449219,383.2799987792969,386.8399963378906,384.7772216796875,18470500,0.0,0.0
2025-03-21,383.2200012207031,391.739990234375,382.79998779296875,391.260009765625,389.1736755371094,39675900,0.0,0.0
2025-03-24,395.3999938964844,395.3999938964844,389.80999755859375,393.0799865722656,390.9839782714844,21004500,0.0,0.0
2025-03-25,393.9200134277344,396.3599853515625,392.6400146484375,395.1600036621094,393.0528869628906,15775000,0.0,0.0
2025-03-26,395.0,395.30999755859375,388.57000732421875,389.9700012207031,387.89056396484375,16108400,0.0,0.0
2025-03-27,390.1300048828125,392.239990234375,387.3999938964844,390.5799865722656,388.497314453125,13766800,0.0,0.0
2025-03-28,388.0799865722656,389.1300048828125,376.92999267578125,378.79998779296875,376.78009033203125,21632000,0.0,0.0
2025-03-31,372.5400085449219,377.07000732421875,367.239990234375,375.3900146484375,373.3883056640625,35184700,0.0,0.0
2025-04-01,374.6499938964844,382.8500061035156,373.2300109863281,382.19000244140625,380.15203857421875,19689500,0.0,0.0
2025-04-02,377.9700012207031,385.0799865722656,376.6199951171875,382.1400146484375,380.1023254394531,16092600,0.0,0.0
2025-04-03,374.7900085449219,377.4800109863281,369.3500061035156,373.1099853515625,371.1204528808594,30198000,0.0,0.0
2025-04-04,364.1300048828125,374.5899963378906,359.4800109863281,359.8399963378906,357.9212341308594,49209900,0.0,0.0
2025-04-07,350.8800048828125,371.0,344.7900085449219,357.8599853515625,355.9517822265625,50425000,0.0,0.0
2025-04-08,368.260009765625,373.6499938964844,350.25,354.55999755859375,352.66937255859375,35868900,0.0,0.0
2025-04-09,353.5400085449219,393.2300109863281,353.1000061035156,390.489990234375,388.4077453613281,50199700,0.0,0.0
2025-04-10,382.05999755859375,383.8999938964844,367.79998779296875,381.3500061035156,379.3164978027344,38024400,0.0,0.0
2025-04-11,380.6400146484375,390.04998779296875,378.8900146484375,388.45001220703125,386.3786926269531,23839200,0.0,0.0
2025-04-14,393.2200012207031,394.6499938964844,384.2099914550781,387.80999755859375,385.7420654296875,19251200,0.0,0.0
2025-04-15,388.510009765625,391.8900146484375,384.1600036621094,385.7300109863281,383.67315673828125,17199900,0.0,0.0
2025-04-16,380.6700134277344,381.6099853515625,368.0,371.6099853515625,369.6284484863281,21967800,0.0,0.0
2025-04-17,373.75,374.32000732421875,366.8900146484375,367.7799987792969,365.8188781738281,21120200,0.0,0.0
2025-04-21,362.82000732421875,364.4800109863281,355.6700134277344,359.1199951171875,357.2050476074219,20807300,0.0,0.0
2025-04-22,363.3800048828125,367.7699890136719,359.8599853515625,366.82000732421875,364.864013671875,19485000,0.0,0.0
2025-04-23,376.05999755859375,380.3900146484375,373.0199890136719,374.3900146484375,372.3936462402344,20545500,0.0,0.0
2025-04-24,375.70001220703125,388.45001220703125,375.19000244140625,387.29998779296875,385.2347717285156,22232300,0.0,0.0
2025-04-25,387.0,392.1600036621094,384.6000061035156,391.8500061035156,389.7605285644531,18973200,0.0,0.0
2025-04-28,391.9599914550781,392.739990234375,386.6400146484375,391.1600036621094,389.0741882324219,16579400,0.0,0.0
2025-04-29,391.29998779296875,395.1000061035156,390.3800048828125,394.0400085449219,391.9388427734375,14974000,0.0,0.0
2025-04-30,390.29998779296875,396.6600036621094,384.44000244140625,395.260009765625,393.1523742675781,36461100,0.0,0.0
2025-05-01,431.1099853515625,436.989990234375,424.8999938964844,425.3999938964844,423.1316223144531,58938100,0.0,0.0
2025-05-02,431.739990234375,439.44000244140625,429.989990234375,435.2799987792969,432.95892333984375,30757400,0.0,0.0
2025-05-05,432.8699951171875,439.5,432.1099853515625,436.1700134277344,433.8442077636719,20136100,0.0,0.0
2025-05-06,432.20001220703125,437.7300109863281,431.1700134277344,433.30999755859375,430.99945068359375,15104200,0.0,0.0
2025-05-07,433.8399963378906,438.1199951171875,431.1099853515625,433.3500061035156,431.03924560546875,23295300,0.0,0.0
2025-05-08,437.92999267578125,443.6700134277344,435.6600036621094,438.1700134277344,435.83355712890625,23491300,0.0,0.0
2025-05-09,440.0,440.739990234375,435.8800048828125,438.7300109863281,436.39056396484375,15324200,0.0,0.0
2025-05-12,445.94000244140625,449.3699951171875,439.7799987792969,449.260009765625,446.8643798828125,22821900,0.0,0.0
2025-05-13,447.7799987792969,450.6700134277344,445.3599853515625,449.1400146484375,446.74505615234375,23618800,0.0,0.0
2025-05-14,448.1400146484375,453.8999938964844,448.1400146484375,452.94000244140625,450.5247497558594,19902800,0.0,0.0
2025-05-15,450.7699890136719,456.19000244140625,450.42999267578125,453.1300048828125,451.5412292480469,21992300,0.83,0.0
2025-05-16,452.04998779296875,454.3599853515625,448.7300109863281,454.2699890136719,452.67718505859375,23849800,0.0,0.0
2025-05-19,450.8800048828125,459.5899963378906,450.79998779296875,458.8699951171875,457.26104736328125,21336500,0.0,0.0
2025-05-20,455.5899963378906,458.3399963378906,454.32000732421875,458.1700134277344,456.56353759765625,15441800,0.0,0.0
2025-05-21,454.57000732421875,457.7799987792969,451.80999755859375,452.57000732421875,450.9831848144531,19216900,0.0,0.0
2025-05-22,454.95001220703125,460.25,453.8999938964844,454.8599853515625,453.26513671875,18025600,0.0,0.0
2025-05-23,449.9800109863281,453.69000244140625,448.9100036621094,450.17999267578125,448.6015319824219,16883500,0.0,0.0
2025-05-27,456.4800109863281,460.95001220703125,456.1199951171875,460.69000244140625,459.07470703125,20974300,0.0,0.0
2025-05-28,461.2200012207031,462.5199890136719,456.92999267578125,457.3599853515625,455.75634765625,17086300,0.0,0.0
2025-05-29,461.54998779296875,461.7200012207031,455.30999755859375,458.67999267578125,457.0717468261719,13974800,0.0,0.0
2025-05-30,459.7200012207031,461.67999267578125,455.5400085449219,460.3599853515625,458.7458190917969,34770500,0.0,0.0
2025-06-02,457.1400146484375,462.1099853515625,456.8900146484375,461.9700012207031,460.3502197265625,16626500,0.0,0.0
2025-06-03,461.4700012207031,464.1400146484375,460.8599853515625,462.9700012207031,461.3466796875,15743800,0.0,0.0
2025-06-04,464.0,465.69000244140625,463.0199890136719,463.8699951171875,462.2435302734375,14162700,0.0,0.0
2025-06-05,464.9599914550781,469.6499938964844,464.0299987792969,467.67999267578125,466.0401611328125,20131700,0.0,0.0
2025-06-06,470.0899963378906,473.3399963378906,468.7799987792969,470.3800048828125,468.7307434082031,15285600,0.0,0.0
2025-06-09,469.70001220703125,473.42999267578125,468.6199951171875,472.75,471.0924072265625,16469900,0.0,0.0
2025-06-10,471.19000244140625,472.79998779296875,466.9599914550781,470.9200134277344,469.26885986328125,15375900,0.0,0.0
2025-06-11,470.0199890136719,475.4700012207031,469.6600036621094,472.6199951171875,470.9628601074219,16399200,0.0,0.0
2025-06-12,475.0199890136719,480.4200134277344,473.5199890136719,478.8699951171875,477.1909484863281,18950600,0.0,0.0
2025-06-13,476.4100036621094,479.17999267578125,472.760009765625,474.9599914550781,473.2946472167969,16814500,0.0,0.0
